"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"14-001569","10/24/14 2338","10/24/14 2338","10/24/14 2338","Schilletter Village","Arrest","public intoxication",-93.6419526,42.0440492
"14-001569","10/24/14 2338","10/24/14 2338","10/24/14 2338","Schilletter Village","Arrest","interference",-93.6419526,42.0440492
"14-001570","10/24/14 2321",NA,"10/24/14 2321","Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"14-001571","10/25/14 0233","10/25/14 0233","10/25/14 0233","Pammel Drive and Stange Road","Arrest","public intoxication",-93.6446613,42.030518
"14-001572","10/25/14 2042","10/25/14 2042","10/25/14 2042","Lot 63","Arrest","drug violation",-93.6367573,42.0239698
"14-001573","10/25/14 2135","10/25/14 2135","10/25/14 2135","Frederiksen Court","Arrest","drug violation",-93.6440878,42.0340306
"14-001574","10/25/14 2228","10/25/14 2228","10/25/14 2228","Arbor Street and South Sheldon Avenue","Arrest","alcohol violation",-93.6542412,42.0209168
"14-001576","10/25/14 2358","10/25/14 2358","10/25/14 2358","119 Stanton Avenue","Arrest","alcohol violation",-93.6489377,42.0219747
"14-001577","10/26/14 0055","10/26/14 0055","10/26/14 0055","Osborn Drive and Wallace Road","Arrest","public intoxication",-93.6415098,42.0288854
"14-001580","10/26/14 1655",NA,"10/26/14 1655","Memorial Union Parking Ramp","Open","theft",-93.6449075,42.0234906
"14-001581","10/27/14 0006","10/27/14 0006","10/27/14 0006","Buchanan Hall","Arrest","drug violation",-93.642449,42.022653
"14-001584","10/27/14 0920",NA,"10/27/14 0920","Lot 112N","Open","vandalism",-93.637297,42.0327745
"14-001586","10/27/14 2256","10/27/14 2256","10/27/14 2256","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"14-001587","10/28/14 0228","10/28/14 0228","10/28/14 0228","Hawthorn Court Drive and Stange Road","Arrest","public intoxication",-93.64473,42.0338708
"14-001589","10/28/14 1511",NA,"10/28/14 1511","VMRI","Open","theft",NA,NA
"14-001592","10/29/14 1609",NA,"10/29/14 1609","Memorial Union","Open","theft",-93.6459454,42.0236502
"14-001595","10/29/14 1915",NA,"10/29/14 1915","Friley Hall","Open","theft",-93.65045,42.0239234
"14-001596","10/29/14 2150","10/29/14 2150","10/29/14 2150","C.Y. Stephens Auditorium","Arrest","public intoxication",-93.6380161,42.0203208
"14-001596","10/29/14 2150","10/29/14 2150","10/29/14 2150","C.Y. Stephens Auditorium","Arrest","drug violation",-93.6380161,42.0203208
"14-001597","10/29/14 2208","10/29/14 2208","10/29/14 2208","Center Street and University Boulevard","Arrest","driving violation",NA,NA
"14-001598","10/30/14 0012","10/30/14 0012","10/30/14 0012","C.Y. Stephens Auditorium","Arrest","public intoxication",-93.6380161,42.0203208
"14-001600","10/30/14 1133",NA,"10/30/14 1133","Memorial Union","Open","theft",-93.6459454,42.0236502
"14-001602","10/30/14 1330",NA,"10/30/14 1330","Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"14-001603","10/30/14 1513",NA,"10/30/14 1513","Music Hall","Open","theft",-93.6482276,42.0246423
"14-001604","10/30/14 1626",NA,"10/30/14 1626","Wallace Hall","Open","theft",-93.6499279,42.0142261
"14-001605","10/30/14 1726",NA,"10/30/14 1726","Memorial Union","Open","theft",-93.6459454,42.0236502
"14-001607","10/30/14 2301","10/30/14 2301","10/30/14 2301","Haber Road and University Boulevard","Arrest","alcohol violation",-93.6387948,42.0299502
"14-001608","10/31/14 0113","10/31/14 0113","10/31/14 0113","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"14-001611","10/31/14 1727",NA,"10/31/14 1727","Lot 52","Open","vandalism",NA,NA
"14-001613","10/31/14 1946","10/31/14 1946","10/31/14 1946","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"14-001613","10/31/14 1946","10/31/14 1946","10/31/14 1946","Friley Hall","Arrest","alcohol violation",-93.65045,42.0239234
"14-001617","11/01/14 0016","11/01/14 0016","11/01/14 0016","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"14-001617","11/01/14 0016","11/01/14 0016","11/01/14 0016","Helser Hall","Arrest","alcohol violation",-93.6518379,42.02424
"14-001618","11/01/14 0048","11/01/14 0048","11/01/14 0048","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"14-001619","11/01/14 0222","11/01/14 0222","11/01/14 0222","Willow Hall","Arrest","public intoxication",-93.6377325,42.0239136
"14-001620","11/01/14 0215","11/01/14 0215","11/01/14 0215","Maple Hall","Arrest","public intoxication",-93.6387491,42.023654
"14-001621","11/01/14 0536","11/01/14 0536","11/01/14 0536","Buchanan Hall","Arrest","theft",-93.642449,42.022653
"14-001622","11/01/14 0955","11/01/14 0955","11/01/14 0955","Lot G3","Arrest","alcohol violation",-93.6227301,42.0493019
"14-001622","11/01/14 0955","11/01/14 0955","11/01/14 0955","Lot G3","Arrest","false information",-93.6227301,42.0493019
"14-001624","11/01/14 1237","11/01/14 1237","11/01/14 1237","Lot G2","Arrest","public intoxication",-93.6363807,42.010106
"14-001625","11/01/14 1409","11/01/14 1409","11/01/14 1409","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"14-001626","11/01/14 1422","11/01/14 1422","11/01/14 1422","Lot G2","Arrest","alcohol violation",-93.6363807,42.010106
"14-001629","11/02/14 0026","11/02/14 0026","11/02/14 0026","Lincoln Way and Sheldon Avenue","Arrest","public intoxication",-93.6542392,42.0227224
"14-001630","11/02/14 0113","11/02/14 0113","11/02/14 0113","2500 block of Osborn Drive","Arrest","operating while intoxicated",-93.6509615,42.0288842
"14-001630","11/02/14 1946",NA,"11/02/14 1946","Lot 22","Open","vandalism",-93.650891,42.0301813
"14-001634","11/04/14 2057",NA,"11/04/14 2057","Ross Hall","Open","theft",-93.644204,42.0266305
"14-001638","11/05/14 1742",NA,"11/05/14 1742","Armory Building","Open","harassment",-93.6509474,42.029626
"14-001639","11/06/14 0129",NA,"11/06/14 0129","Larch Hall","Open","theft",-93.6382868,42.0232779
"14-001641","11/06/14 1109","11/06/14 1109","11/06/14 1109","Memorial Union","Arrest","theft",-93.6459454,42.0236502
"14-001642","11/06/14 1111",NA,"11/06/14 1111","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"14-001644","11/06/14 1535",NA,"11/06/14 1535","Armory Building","Open","theft",-93.6509474,42.029626
"14-001646","11/06/14 1945",NA,"11/06/14 1945","Lot S7","Open","vandalism",-93.6331516,42.0140523
"14-001648","11/06/14 2306","11/06/14 2306","11/06/14 2306","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"14-001649","11/07/14 0211","11/07/14 0211","11/07/14 0211","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"14-001651","11/07/14 2026","11/07/14 2026","11/07/14 2026","Lied Recreation Center","Arrest","drug violation",-93.6372142,42.0267276
"14-001651","11/07/14 2026","11/07/14 2026","11/07/14 2026","Lied Recreation Center","Arrest","interference",-93.6372142,42.0267276
"14-001652","11/08/14 0026",NA,"11/08/14 0026","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"14-001654","11/08/14 0102","11/08/14 0102","11/08/14 0102","300 block of Lynn Avenue","Arrest","alcohol violation",-93.645878,42.0202902
"14-001655","11/08/14 0143","11/08/14 0143","11/08/14 0143","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"14-001657","11/08/14 0159","11/08/14 0159","11/08/14 0159","Ash Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.64441,42.0226961
"14-001658","11/08/14 0328","11/08/14 0328","11/08/14 0328","Lincoln Way and Stanton Avenue","Arrest","alcohol violation",-93.6485139,42.0227359
"14-001661","11/09/14 0001","11/09/14 0001","11/09/14 0001","3000 block of Arbor Street","Arrest","public intoxication",-93.6578292,42.0205567
"14-001662","11/09/14 0031","11/09/14 0031","11/09/14 0031","Lincoln Way and University Boulevard","Arrest","drug violation",-93.6332661,42.0228746
"14-001662","11/09/14 0031","11/09/14 0031","11/09/14 0031","Lincoln Way and University Boulevard","Arrest","alcohol violation",-93.6332661,42.0228746
"14-001663","11/09/14 0025","11/09/14 0025","11/09/14 0025","1700 block of University Boulevard","Arrest","public intoxication",-93.6347242,42.0286258
"14-001665","11/09/14 0145","11/09/14 0145","11/09/14 0145","Lot 112F","Arrest","drug violation",-93.6394036,42.0323037
"14-001665","11/09/14 0145","11/09/14 0145","11/09/14 0145","Lot 112F","Arrest","alcohol violation",-93.6394036,42.0323037
"14-001666","11/09/14 0300","11/09/14 0300","11/09/14 0300","Knapp Street and Stanton Avenue","Arrest","public intoxication",-93.6485073,42.0191298
"14-001666","11/09/14 0300","11/09/14 0300","11/09/14 0300","Knapp Street and Stanton Avenue","Arrest","alcohol violation",-93.6485073,42.0191298
"14-001667","11/09/14 0302","11/09/14 0302","11/09/14 0302","Lake LaVerne","Arrest","public intoxication",-93.6479874,42.0237049
"14-001668","11/09/14 1220",NA,"11/09/14 1220","Lot 90","Open","vandalism",NA,NA
"14-001669","11/09/14 1341",NA,"11/09/14 1341","3100 block of State Avenue","Open","vandalism",-93.6578753,41.9983727
"14-001670","11/09/14 2020",NA,"11/09/14 2020","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"14-001671","11/10/14 1643",NA,"11/10/14 1643","Friley Hall","Open","theft",-93.65045,42.0239234
"14-001673","11/10/14 1759",NA,"11/10/14 1759","LeBaron Hall","Open","harassment",-93.6475244,42.0283786
"14-001674","11/11/14 0025","11/11/14 0025","11/11/14 0025","Parks Library","Arrest","trespass",-93.6488141,42.0281254
"14-001680","11/11/14 2214","11/11/14 2214","11/11/14 2214","2500 block of Osborn Drive","Arrest","driving violation",-93.6509615,42.0288842
"14-001686","11/12/14 1600",NA,"11/12/14 1600","College of Design","Open","assault",-93.6531506,42.0285641
"14-001687","11/12/14 1723",NA,"11/12/14 1723","Armory Building","Open","theft",-93.6509474,42.029626
"14-001689","11/14/14 0117","11/14/14 0117","11/14/14 0117","Hayward Avenue and Little Street","Arrest","public intoxication",-93.6517124,42.0176158
"14-001690","11/14/14 0206","11/14/14 0206","11/14/14 0206","Grand Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6201078,42.0229238
"14-001691","11/14/14 1208",NA,"11/14/14 1208","Black Engineering Building","Open","theft",-93.6513617,42.0260459
"14-001692","11/14/14 1307",NA,"11/14/14 1307","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"14-001693","11/14/14 1418",NA,"11/14/14 1418","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"14-001694","11/14/14 1533",NA,"11/14/14 1533","Armory Building","Open","theft",-93.6509474,42.029626
"14-001695","11/14/14 1613",NA,"11/14/14 1613","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"14-001698","11/14/14 2247","11/14/14 2247","11/14/14 2247","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"14-001698","11/14/14 2247","11/14/14 2247","11/14/14 2247","Helser Hall","Arrest","alcohol violation",-93.6518379,42.02424
"14-001699","11/15/14 0152","11/15/14 0152","11/15/14 0152","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"14-001700","11/15/14 0234",NA,"11/15/14 0234","Frederiksen Court","Open","vandalism",-93.6440878,42.0340306
"14-001701","11/15/14 0343","11/15/14 0343","11/15/14 0343","Highway 30 and South Duff Avenue","Arrest","public intoxication",-93.6387198,42.0030346
"14-001702","11/15/14 2352","11/15/14 2352","11/15/14 2352","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"14-001704","11/16/14 0108","11/16/14 0108","11/16/14 0108","Schilletter Village","Arrest","public intoxication",-93.6419526,42.0440492
"14-001705","11/16/14 0205","11/16/14 0205","11/16/14 0205","Roberts Hall","Arrest","public intoxication",-93.6425636,42.0239302
"14-001706","11/16/14 1303",NA,"11/16/14 1303","Armory Building","Open","harassment",-93.6509474,42.029626
"14-001710","11/17/14 0957",NA,"11/17/14 0957","Frederiksen Court","Open","theft",-93.6440878,42.0340306
"14-001711","11/17/14 1203",NA,"11/17/14 1203","East Hall","Open","fraud",-93.6433942,42.026014
"14-001712","11/17/14 1152",NA,"11/17/14 1152","Friley Hall","Open","assault",-93.65045,42.0239234
"14-001715","11/18/14 1454",NA,"11/18/14 1454","Friley Hall","Open","theft",-93.65045,42.0239234
"14-001717","11/19/14 0532",NA,"11/19/14 0532","LeBaron Hall","Open","vandalism",-93.6475244,42.0283786
"14-001721","11/20/14 0127","11/20/14 0127","11/20/14 0127","Lincoln Way and University Boulevard","Arrest","drug violation",-93.6332661,42.0228746
"14-001723","11/20/14 1942",NA,"11/20/14 1942","Armory Building","Open","theft",-93.6509474,42.029626
"14-001726","11/21/14 0015","11/21/14 0015","11/21/14 0015","Hyland Avenue and Pammel Drive","Arrest","operating while intoxicated",-93.6556552,42.0296034
"14-001726","11/21/14 0015","11/21/14 0015","11/21/14 0015","Hyland Avenue and Pammel Drive","Arrest","alcohol violation",-93.6556552,42.0296034
"14-001727","11/21/14 0111","11/21/14 0111","11/21/14 0111","Lincoln Way and Sheldon Avenue","Arrest","driving violation",-93.6542392,42.0227224
"14-001728","11/21/14 0314","11/21/14 0314","11/21/14 0314","Hayward Avenue and Lincoln Way","Arrest","public intoxication",-93.6517059,42.0228461
"14-001729","11/21/14 1112",NA,"11/21/14 1112","Memorial Union","Open","theft",-93.6459454,42.0236502
"14-001730","11/21/14 1322",NA,"11/21/14 1322","College of Design","Open","harassment",-93.6531506,42.0285641
"14-001732","11/22/14 0133","11/22/14 0133","11/22/14 0133","13th Street and Stange Road","Arrest","operating while intoxicated",-93.620521,42.034189
"14-001733","11/22/14 0143","11/22/14 0143","11/22/14 0143","Arbor Street and South Sheldon Avenue","Arrest","public intoxication",-93.6542412,42.0209168
"14-001734","11/22/14 0231","11/22/14 0231","11/22/14 0231","Larch Hall","Arrest","public intoxication",-93.6382868,42.0232779
"14-001734","11/22/14 0231","11/22/14 0231","11/22/14 0231","Larch Hall","Arrest","interference",-93.6382868,42.0232779
"14-001734","11/22/14 0231","11/22/14 0231","11/22/14 0231","Larch Hall","Arrest","trespass",-93.6382868,42.0232779
"14-001734","11/22/14 0231","11/22/14 0231","11/22/14 0231","Larch Hall","Arrest","assault",-93.6382868,42.0232779
"14-001737","11/22/14 2346","11/22/14 2346","11/22/14 2346","Freeman Hall","Arrest","vandalism",-93.6416614,42.0247633
"14-001738","11/23/14 1235",NA,"11/23/14 1235","Lot 112J","Open","vandalism",-93.6425231,42.0349269
"14-001742","11/25/14 1904","11/25/14 1904","11/25/14 1904","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"14-001742","11/25/14 1904","11/25/14 1904","11/25/14 1904","Wallace Hall","Arrest","alcohol violation",-93.6499279,42.0142261
"14-001743","11/26/14 0122","11/26/14 0122","11/26/14 0122","Grand Avenue and South 5th Street","Arrest","operating while intoxicated",-93.6201177,42.0258057
"14-001743","11/26/14 0122","11/26/14 0122","11/26/14 0122","Grand Avenue and South 5th Street","Arrest","alcohol violation",-93.6201177,42.0258057
"14-001743","11/26/14 0122","11/26/14 0122","11/26/14 0122","Grand Avenue and South 5th Street","Arrest","license violation",-93.6201177,42.0258057
"14-001757","12/02/14 1459",NA,"12/02/14 1459","Lot 61B","Open","theft",-93.6483675,42.0135352
"14-001759","12/02/14 1833",NA,"12/02/14 1833","Lot 61B","Open","theft",-93.6483675,42.0135352
"14-001760","12/03/14 0208","12/03/14 0208","12/03/14 0208","200 block of Welch Avenue","Arrest","alcohol violation",-93.6501941,42.0214439
"14-001762","12/03/14 1118",NA,"12/03/14 1118","Helser Hall","Open","theft",-93.6518379,42.02424
"14-001764","12/03/14 1326",NA,"12/03/14 1326","Howe Hall","Closed","theft",-93.6528316,42.0269191
"14-001766","12/03/14 1848",NA,"12/03/14 1848","State Gymnasium","Open","theft",-93.6538021,42.0246748
"14-001768","12/03/14 2140",NA,"12/03/14 2140","Memorial Union","Closed","theft",-93.6459454,42.0236502
"14-001770","12/04/14 1537",NA,"12/04/14 1537","LeBaron Hall","Open","theft",-93.6475244,42.0283786
"14-001772","12/04/14 1859",NA,"12/04/14 1859","State Gymnasium","Open","theft",-93.6538021,42.0246748
"14-001774","12/04/14 2216",NA,"12/04/14 2216","Willow Hall","Open","harassment",-93.6377325,42.0239136
"14-001776","12/05/14 0844",NA,"12/05/14 0844","Insectary","Open","vandalism",NA,NA
"14-001778","12/05/14 2027","12/05/14 2027","12/05/14 2027","Memorial Union","Arrest","public intoxication",-93.6459454,42.0236502
"14-001779","12/05/14 2127",NA,"12/05/14 2127","Wilson Hall","Open","vandalism",-93.651021,42.0139143
"14-001780","12/05/14 2236","12/05/14 2236","12/05/14 2236","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"14-001781","12/06/14 0058","12/06/14 0058","12/06/14 0058","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"14-001781","12/06/14 0058","12/06/14 0058","12/06/14 0058","Hayward Avenue and Knapp Street","Arrest","alcohol violation",-93.6517339,42.0191154
"14-001782","12/06/14 0108","12/06/14 0108","12/06/14 0108","Hunt Street and Welch Avenue","Arrest","operating while intoxicated",-93.6501239,42.0202787
"14-001784","12/06/14 0246","12/06/14 0246","12/06/14 0246","Power Plant","Arrest","public intoxication",-93.6397354,42.0277682
"14-001785","12/06/14 0327","12/06/14 0327","12/06/14 0327","Scheman Building","Arrest","public intoxication",-93.6367398,42.021491
"14-001787","12/06/14 1114",NA,"12/06/14 1114","119 Stanton Avenue","Open","theft",-93.6489377,42.0219747
"14-001788","12/06/14 1850","12/06/14 1850","12/06/14 1850","Knapp Street and Stanton Avenue","Arrest","alcohol violation",-93.6485073,42.0191298
"14-001789","12/06/14 2206","12/06/14 2206","12/06/14 2206","Larch Hall","Arrest","alcohol violation",-93.6382868,42.0232779
"14-001790","12/06/14 2310","12/06/14 2310","12/06/14 2310","Wallace Hall","Arrest","drug violation",-93.6499279,42.0142261
"14-001791","12/07/14 0126","12/07/14 0126","12/07/14 0126","Little Street and Welch Avenue","Arrest","operating while intoxicated",-93.650078,42.0176185
"14-001792","12/07/14 0216","12/07/14 0216","12/07/14 0216","Aspen Road and Stange Road","Arrest","operating while intoxicated",NA,NA
"14-001793","12/07/14 0252","12/07/14 0252","12/07/14 0252","Lincoln Way and Welch Avenue","Arrest","operating while intoxicated",-93.6501393,42.0227328
