"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"13-000712","04/29/13 1018",NA,NA,"Armory Building","Open","assault",-93.6509474,42.029626
"13-000713","04/30/13 0656","04/30/13 0656","04/30/13 0656","24th Street and Stange Road","Arrest","driving under suspension",-93.6447879,42.0454223
"13-000717","05/01/13 0100",NA,NA,"Landscape Architecture","Open","theft",NA,NA
"13-000718","05/01/13 1522",NA,NA,"Lot 59","Recovered","theft",NA,NA
"13-000719","05/01/13 1918","05/01/13 1918","05/01/13 1918","400 block of Welch Avenue","Arrest","driving under suspension",-93.6500882,42.0191138
"13-000720","05/02/13 0216","05/02/13 0216","05/02/13 0216","Hayward Avenue and Hunt Street","Arrest","operating while intoxicated",-93.6517575,42.0201314
"13-000721","05/03/13 0011","05/03/13 0011","05/03/13 0011","Friley Hall","Arrest","public intoxication",-93.65045,42.0239234
"13-000721","05/03/13 0011","05/03/13 0011","05/03/13 0011","Friley Hall","Arrest","interference",-93.65045,42.0239234
"13-000722","05/03/13 0836",NA,NA,"Lot 28","Open","hit and run",-93.6495783,42.0319068
"13-000726","05/03/13 1332",NA,NA,"Bessey Hall","Open","theft",-93.644629,42.0284863
"13-000727","05/03/13 1348",NA,NA,"Memorial Union","Open","hit and run",-93.6459454,42.0236502
"13-000728","05/03/13 1528",NA,NA,"Armory Building","Open","theft",-93.6509474,42.029626
"13-000729","05/04/13 0104","05/04/13 0104","05/04/13 0104","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"13-000730","05/04/13 0229","05/04/13 0229","05/04/13 0229","Helser Hall","Arrest","liquor law violation",-93.6518379,42.02424
"13-000732","05/04/13 1418",NA,NA,"Lot 112H","Open","hit and run",-93.6400729,42.0347726
"13-000735","05/04/13 1725",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-000736","05/04/13 2258","05/04/13 2258","05/04/13 2258","Hyland Avenue and Ontario Street","Arrest","drug violation",-93.6556493,42.0345655
"13-000736","05/04/13 2258","05/04/13 2258","05/04/13 2258","Hyland Avenue and Ontario Street","Arrest","liquor law violation",-93.6556493,42.0345655
"13-000737","05/05/13 0203","05/05/13 0203","05/05/13 0203","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"13-000738","05/05/13 1026",NA,NA,"Wallace Hall","Open","vandalism",-93.6499279,42.0142261
"13-000740","05/05/13 2142",NA,NA,"Curtiss Hall","Open","harassment",-93.6448628,42.0261821
"13-000741","05/06/13 0223",NA,NA,"Buchanan Hall","Open","sexual assault",-93.642449,42.022653
"13-000742","05/06/13 0323",NA,NA,"Ames Intermodal Facility","Open","vandalism",-93.6523433,42.0210166
"13-000743","05/06/13 1047","05/06/13 1047","05/06/13 1047","Lot 21","Arrest","driving under suspension",-93.651571,42.0297193
"13-000747","05/06/13 1805","05/06/13 1805","05/06/13 1805","Gray Avenue and Lincoln Way","Arrest","drug violation",-93.6420308,42.0226885
"13-000747","05/06/13 1805","05/06/13 1805","05/06/13 1805","Gray Avenue and Lincoln Way","Arrest","driving under suspension",-93.6420308,42.0226885
"13-000750","05/07/13 1016",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-000751","05/07/13 2014","05/07/13 2014","05/07/13 2014","2100 block of Hawthorn Court Drive","Arrest","theft",-93.6433386,42.0338766
"13-000752","05/08/13 0302","05/08/13 0302","05/08/13 0302","Memorial Union","Arrest","trespass",-93.6459454,42.0236502
"13-000752","05/08/13 0302","05/08/13 0302","05/08/13 0302","Memorial Union","Arrest","drug violation",-93.6459454,42.0236502
"13-000753","05/08/13 1535",NA,NA,"Lot 61","Open","vandalism",-93.6483506,42.0124764
"13-000754","05/08/13 1800",NA,NA,"University Village","Open","theft",-93.6441672,42.0427435
"13-000757","05/10/13 0036","05/10/13 0036","05/10/13 0036","Lincoln Way and Lynn Avenue","Arrest","operating while intoxicated",-93.6464086,42.0227244
"13-000758","05/10/13 0054","05/10/13 0054","05/10/13 0054","100 block of Hayward Avenue","Arrest","public intoxication",-93.6517049,42.0227335
"13-000759","05/10/13 0621","05/10/13 0621","05/10/13 0621","Friley Hall","Arrest","liquor law violation",-93.65045,42.0239234
"13-000761","05/10/13 1111",NA,NA,"Roberts Hall","Open","theft",-93.6425636,42.0239302
"13-000763","05/10/13 1442",NA,NA,"Eaton Hall","Open","theft",-93.6528168,42.0245839
"13-000764","05/11/13 0056","05/11/13 0056","05/11/13 0056","Sheldon Avenue and West Street","Arrest","driving while barred",-93.6543018,42.0253597
"13-000765","05/11/13 0059","05/11/13 0059","05/11/13 0059","Stanton Avenue and Storm Street","Arrest","public intoxication",-93.6484915,42.0161265
"13-000766","05/11/13 1006","05/11/13 1006","05/12/13 0947","Ross Hall","Arrest","public intoxication",-93.644204,42.0266305
"13-000766","05/11/13 1006","05/11/13 1006","05/12/13 0947","Ross Hall","Arrest","interference",-93.644204,42.0266305
"13-000767","05/11/13 1546",NA,NA,"Wilson Hall","Open","theft",-93.651021,42.0139143
"13-000771","05/12/13 0014","05/12/13 0014","05/12/13 0014","Lincoln Way and Marshall Avenue","Arrest","operating while intoxicated",-93.6689375,42.0229021
"13-000772","05/12/13 0057","05/12/13 0057","05/12/13 0057","3400 block of Lincoln Way","Arrest","public intoxication",-93.6648334,42.0225512
"13-000773","05/12/13 0228","05/12/13 0228","05/12/13 0228","Campus Avenue and Lincoln Way","Arrest","public intoxication",-93.6570426,42.0227269
"13-000773","05/12/13 0228","05/12/13 0228","05/12/13 0228","Campus Avenue and Lincoln Way","Arrest","liquor law violation",-93.6570426,42.0227269
"13-000774","05/12/13 0303","05/12/13 0303","05/12/13 0303","Mortensen Road and Pinon Drive","Arrest","operating while intoxicated",-93.6749317,42.0120645
"13-000776","05/13/13 1135",NA,NA,"Lagomarcino Hall","Open","theft",-93.6456391,42.0297367
"13-000777","05/13/13 2001","05/13/13 2001","05/13/13 2001","2100 block of 13th Street","Arrest","operating while intoxicated",-93.5852635,42.0339055
"13-000779","05/14/13 1850",NA,NA,"Friley Hall","Open","theft",-93.65045,42.0239234
"13-000780","05/14/13 2200",NA,NA,"Roberts Hall","Open","theft",-93.6425636,42.0239302
"13-000781","05/15/13 0900",NA,NA,"Martin Hall","Open","theft",-93.6529424,42.0238665
"13-000782","05/16/13 0151","05/16/13 0151","05/16/13 0151","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"13-000785","05/16/13 2028",NA,NA,"College of Design","Open","vandalism",-93.6531506,42.0285641
"13-000784","05/16/13 2041","05/16/13 2041","05/16/13 2041","Bruner Drive and Stange Road","Arrest","driving under suspension",-93.6448075,42.0389323
"13-000786","05/17/13 0123","05/17/13 0123","05/17/13 0123","200 block of Lincoln Way","Arrest","public intoxication",-93.6121463,42.0229048
"13-000787","05/17/13 0158","05/17/13 0158","05/17/13 0158","Franklin Avenue and Lincoln Way","Arrest","public intoxication",-93.6647899,42.0228024
"13-000788","05/17/13 0227","05/17/13 0227","05/17/13 0227","Franklin Avenue and Lincoln Way","Arrest","public intoxication",-93.6647899,42.0228024
"13-000789","05/17/13 1655",NA,NA,"Ames Intermodal Facility","Open","theft",-93.6523433,42.0210166
"13-000790","05/18/13 0220","05/18/13 0220","05/18/13 0220","Sheldon Avenue and West Street","Arrest","operating while intoxicated",-93.6543018,42.0253597
"13-000791","05/18/13 0332","05/18/13 0332","05/18/13 0332","2200 block of Lincoln Way","Arrest","driving under suspension",-93.644527,42.0226921
"13-000792","05/19/13 0215","05/19/13 0215","05/19/13 0215","2500 block of Lincoln Way","Arrest","public intoxication",-93.6506776,42.0223672
"13-000793","05/19/13 1420","05/19/13 1420","05/19/13 1420","Hyland Avenue and Oakland Street","Arrest","drug violation",-93.6557031,42.0280325
"13-000793","05/19/13 1420","05/19/13 1420","05/19/13 1420","Hyland Avenue and Oakland Street","Arrest","unlawful use of a license",-93.6557031,42.0280325
"13-000794","05/20/13 0149","05/20/13 0149","05/20/13 0149","2900 block of West Street","Arrest","operating while intoxicated",-93.6572344,42.0251692
"13-000796","05/20/13 2305","05/20/13 2305","05/20/13 2305","Enrollment Services Center","Arrest","public intoxication",-93.6491504,42.0251021
"13-000798","05/23/13 0418","05/23/13 0418","05/23/13 0418","Lagomarcino Hall","Arrest","liquor law violation",-93.6456391,42.0297367
"13-000800","05/23/13 1337",NA,NA,"Veterinary Medicine","Open","harassment",-93.633833,42.006383
"13-000799","05/23/13 1511","05/23/13 1511","06/05/13 1540","Memorial Union","Arrest","theft",-93.6459454,42.0236502
"13-000801","05/23/13 1746","05/23/13 1746","05/23/13 1746","Beach Avenue and Lincoln Way","Arrest","driving under suspension",-93.639494,42.022655
"13-000802","05/23/13 2245","05/23/13 2245","05/23/13 2245","Lincoln Way and Union Drive","Arrest","drug violation",-93.64278,42.0226914
"13-000803","05/24/13 0109","05/24/13 0109","05/24/13 0109","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"13-000804","05/24/13 0110","05/24/13 0110","05/24/13 0110","Chamberlain Street and Welch Avenue","Arrest","public intoxication",-93.6501941,42.0214439
"13-000805","05/24/13 0816",NA,NA,"Schilletter Village","Open","vandalism",-93.6419526,42.0440492
"13-000806","05/24/13 1044",NA,NA,"Schilletter Village","Open","harassment",-93.6419526,42.0440492
"13-000807","05/24/13 1314",NA,NA,"Lot 38","Open","vandalism",NA,NA
"13-000808","05/24/13 1512",NA,NA,"Gilman Hall","Open","theft",-93.6486442,42.0294215
"13-000810","05/25/13 0035",NA,NA,"Lot 63","Open","hit and run",-93.6367573,42.0239698
"13-000811","05/25/13 0136","05/25/13 0136","05/25/13 0136","400 block of Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"13-000812","05/25/13 0230","05/25/13 0230","05/25/13 0230","Hayward Avenue and Knapp Street","Arrest","operating while intoxicated",-93.6517339,42.0191154
"13-000813","05/25/13 1133",NA,"05/02/13 1430","Ames Intermodal Facility","Unfounded","theft",-93.6523433,42.0210166
"13-000816","05/26/13 0042","05/26/13 0042","05/26/13 0042","Lettie Street and State Avenue","Arrest","weapon violation",-93.6591273,42.0214744
"13-000817","05/26/13 2301","05/26/13 2301","05/26/13 2301","Campus Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6570426,42.0227269
"13-000818","05/27/13 0204","05/27/13 0204","05/27/13 0204","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"13-000819","05/27/13 0218","05/27/13 0218","05/27/13 0218","Lincoln Way and Sheldon Avenue","Arrest","operating while intoxicated",-93.6542392,42.0227224
"13-000821","05/29/13 1120",NA,NA,"Friley Hall","Open","theft",-93.65045,42.0239234
"13-000822","05/29/13 1703",NA,NA,"Armory Building","Open","harassment",-93.6509474,42.029626
"13-000826","05/31/13 0226","05/31/13 0226","05/31/13 0226","Knapp Street and Lynn Avenue","Arrest","public intoxication",-93.6463784,42.019148
"13-000827","06/02/13 0117","06/02/13 0117","06/02/13 0117","Lincoln Way and Welch Avenue","Arrest","public intoxication",-93.6501393,42.0227328
"13-000828","06/02/13 0231","06/02/13 0231","06/02/13 0231","Lincoln Way and Oak Avenue","Arrest","operating while intoxicated",-93.6238118,42.0228778
"13-000828","06/02/13 0231","06/02/13 0231","06/02/13 0231","Lincoln Way and Oak Avenue","Arrest","drug violation",-93.6238118,42.0228778
"13-000829","06/02/13 0348","06/02/13 0348","06/02/13 0348","Beach Road and Wallace Road","Arrest","trespass",-93.6479915,42.0083895
"13-000829","06/02/13 0348","06/02/13 0348","06/02/13 0348","Beach Road and Wallace Road","Arrest","interference",-93.6479915,42.0083895
"13-000829","06/02/13 0348","06/02/13 0348","06/02/13 0348","Beach Road and Wallace Road","Arrest","drug violation",-93.6479915,42.0083895
"13-000830","06/02/13 1738","06/02/13 1738",NA,"13th Street and Stange Road","Open","hit and run",-93.620521,42.034189
"13-000833","06/04/13 1257",NA,NA,"Buchanan Hall","Open","theft",-93.642449,42.022653
"13-000835","06/04/13 2059","06/04/13 2059","06/04/13 2059","Arbor Street and State Avenue","Arrest","liquor law violation",-93.6591238,42.0209091
"13-000835","06/04/13 2059","06/04/13 2059","06/04/13 2059","Arbor Street and State Avenue","Arrest","drug violation",-93.6591238,42.0209091
"13-000836","06/05/13 0202","06/05/13 0202","06/05/13 0202","Lincoln Way and Stanton Avenue","Arrest","public intoxication",-93.6485139,42.0227359
"13-000838","06/05/13 2240","06/05/13 2240","06/05/13 2240","Hyland Avenue and West Street","Arrest","operating while intoxicated",-93.6556457,42.0253446
"13-000838","06/05/13 2240","06/05/13 2240","06/05/13 2240","Hyland Avenue and West Street","Arrest","drug violation",-93.6556457,42.0253446
"13-000840","06/06/13 0525",NA,NA,"Agronomy Hall","Open","theft",-93.6423456,42.0283477
"13-000841","06/06/13 1326",NA,NA,"Science II","Open","theft",-93.6463454,42.0300878
"13-000842","06/06/13 1436",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"13-000845","06/06/13 1800",NA,NA,"Friley Hall","Open","vandalism",-93.65045,42.0239234
"13-000848","06/08/13 0130","06/08/13 0130","06/08/13 0130","100 block of Hayward Avenue","Arrest","public intoxication",-93.6517049,42.0227335
"13-000849","06/08/13 0221","06/08/13 0221","06/08/13 0221","State Avenue and Wood Street","Arrest","public intoxication",-93.6591259,42.0221357
"13-000855","06/11/13 1051",NA,NA,"Memorial Union","Open","theft",-93.6459454,42.0236502
"13-000856","06/11/13 1804","06/11/13 1804","06/11/13 1804","Ash Avenue and Mortensen Parkway","Arrest","driving under suspension",-93.646758,42.0113047
"13-000857","06/12/13 0051","06/12/13 0051","06/12/13 0051","Beach Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.639494,42.022655
"13-000857","06/12/13 0051","06/12/13 0051","06/12/13 0051","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"13-000858","06/12/13 1622",NA,NA,"Thielen Student Health Center","Open","theft",-93.6538928,42.0257585
"13-000860","06/13/13 1309",NA,NA,"Buchanan Hall","Open","sexual assault",-93.642449,42.022653
"13-000861","06/13/13 1822","06/13/13 1822","06/13/13 1822","Lincoln Way and 230th Street","Arrest","driving under suspension",NA,NA
"13-000862","06/14/13 0229","06/14/13 0229","06/14/13 0229","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"13-000863","06/14/13 1353",NA,NA,"Frederiksen Court","Open","theft",-93.6440878,42.0340306
"13-000865","06/15/13 2204",NA,NA,"Cyclone Sports Complex","Open","theft",NA,NA
"13-000866","06/17/13 0144","06/17/13 0144","06/17/13 0144","Pearson Hall","Arrest","theft",-93.6498675,42.0260288
"13-000867","06/17/13 0826",NA,NA,"Southwest Athletic Complex","Open","theft",-93.6571453,42.0163142
"13-000870","06/17/13 1023","06/17/13 1023","06/17/13 1023","East Campus Parking Deck","Arrest","animal cruelty",-93.6523433,42.0210166
"13-000871","06/17/13 1240","06/17/13 1240","06/17/13 1240","Colorado Avenue and Lincoln Way","Arrest","driving under suspension",-93.6630057,42.0227752
"13-000872","06/17/13 1810",NA,NA,"Buchanan Hall","Open","theft",-93.642449,42.022653
"13-000876","06/19/13 0024","06/19/13 0024","06/19/13 0024","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"13-000877","06/19/13 0210","06/19/13 0210","06/19/13 0210","2500 block of Knapp Street","Arrest","public intoxication",-93.6500882,42.0191138
"13-000877","06/19/13 0210","06/19/13 0210","06/19/13 0210","2500 block of Knapp Street","Arrest","disorderly conduct",-93.6500882,42.0191138
"13-000877","06/19/13 0210","06/19/13 0210","06/19/13 0210","2500 block of Knapp Street","Arrest","vandalism",-93.6500882,42.0191138
"13-000877","06/19/13 0210","06/19/13 0210","06/19/13 0210","2500 block of Knapp Street","Arrest","unlawful use of a license",-93.6500882,42.0191138
"13-000880","06/19/13 2034",NA,NA,"Ross Hall","Open","vandalism",-93.644204,42.0266305
"13-000881","06/20/13 0115","06/20/13 0115","06/20/13 0115","South 16th Street and South Grand Avenue","Arrest","operating while intoxicated",-93.620034,42.0083874
"13-000882","06/20/13 0220",NA,NA,"200 block of Welch Avenue","Open","theft",-93.6501941,42.0214439
"13-000884","06/20/13 1911","06/20/13 1911","06/20/13 1911","Michigan Avenue and Ontario Street","Arrest","driving under revocation",NA,NA
"13-000885","06/21/13 0034","06/21/13 0034","06/21/13 0034","100 block of North Sheldon Avenue","Arrest","operating while intoxicated",-93.65443,42.0217676
"13-000887","06/21/13 1616",NA,NA,"Student Services Building","Open","vandalism",-93.6501447,42.0253226
"13-000888","06/21/13 1807","06/21/13 1807","06/21/13 1807","2000 block of 13th Street","Arrest","operating while intoxicated",-93.5858496,42.034404
"13-000889","06/22/13 0017","06/22/13 0017","06/22/13 0017","Lincoln Way and State Avenue","Arrest","public intoxication",-93.6591203,42.0227266
"13-000890","06/23/13 0045","06/23/13 0045","06/23/13 0045","Hayward Avenue and Lincoln Way","Arrest","vandalism",-93.6517059,42.0228461
"13-000891","06/23/13 0134","06/23/13 0134","06/23/13 0134","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"13-000892","06/23/13 0153","06/23/13 0153","06/23/13 0153","Bissell Road","Arrest","trespass",-93.6518972,42.0277214
"13-000895","06/24/13 1613",NA,NA,"Marston Hall","Open","vandalism",-93.6498445,42.0267965
"13-000896","06/25/13 0356","06/25/13 0356","06/25/13 0356","200 block of Campus Avenue","Arrest","operating while intoxicated",-93.6570365,42.0253277
