"Case.Number","Date.Time.Reported","Earliest.Occurrence","Latest.Occurrence","General.Location","Disposition","Classification","longitude","latitude"
"12-010320","11/10/12 2257","11/10/12 2257","11/10/12 2257","400 block of Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-010321","11/10/12 2314",NA,NA,"Knapp Street and Welch Avenue","Open","vandalism",-93.6500882,42.0191138
"12-010322","11/10/12 2356","11/10/12 2356","11/10/12 2356","2700 block of Lincoln Way","Arrest","public intoxication",-93.6545215,42.022377
"12-010323","11/11/12 0112","11/11/12 0112","11/11/12 0112","300 block of Lynn Avenue","Arrest","liquor law violation",-93.645878,42.0202902
"12-010324","11/11/12 0135","11/11/12 0135","11/11/12 0135","Lot 1","Arrest","operating while intoxicated",-93.6540123,42.0236158
"12-010326","11/11/12 0222","11/11/12 0222","11/11/12 0222","Knapp Street and Lynn Avenue","Arrest","assault",-93.6463784,42.019148
"12-010326","11/11/12 0222","11/11/12 0222","11/11/12 0222","Knapp Street and Lynn Avenue","Arrest","public intoxication",-93.6463784,42.019148
"12-010327","11/11/12 1447",NA,NA,"Wilson Hall","Open","theft",-93.651021,42.0139143
"12-010328","11/11/12 1842",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"12-010329","11/11/12 2104","11/11/12 2104","11/11/12 2104","Hayward Avenue and Lincoln Way","Arrest","driving under suspension",-93.6517059,42.0228461
"12-010330","11/12/12 1419",NA,NA,"Carver Hall","Open","theft",-93.648337,42.0252611
"12-010331","11/12/12 1829","11/12/12 1829","11/12/12 1829","South 16th Street and University Boulevard","Arrest","drug violation",-93.6337562,42.0114627
"12-010332","11/12/12 2355","11/12/12 2355","11/12/12 2355","Martin Hall","Arrest","drug violation",-93.6529424,42.0238665
"12-010332","11/12/12 2355","11/12/12 2355","11/12/12 2355","Martin Hall","Arrest","liquor law violation",-93.6529424,42.0238665
"12-010333","11/13/12 0025","11/13/12 0025","11/13/12 0025","Lincoln Way and Sheldon Avenue","Arrest","drug violation",-93.6542392,42.0227224
"12-010333","11/13/12 0025","11/13/12 0025","11/13/12 0025","Lincoln Way and Sheldon Avenue","Arrest","liquor law violation",-93.6542392,42.0227224
"12-010335","11/13/12 1149",NA,NA,"Linden Hall","Open","theft",-93.6403252,42.0231404
"12-010336","11/13/12 1712",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010338","11/14/12 0122","11/14/12 0122","11/14/12 0122","2300 block of Lincoln Way","Arrest","operating while intoxicated",-93.6466806,42.0224713
"12-010337","11/14/12 0125","11/14/12 0125","11/14/12 0125","Hyland Avenue and Lincoln Way","Arrest","driving under revocation",-93.6555907,42.0227264
"12-010342","11/14/12 1227","11/14/12 1227","11/14/12 1227","Arbor Street and State Avenue","Arrest","driving under suspension",-93.6591238,42.0209091
"12-010343","11/14/12 1734",NA,"11/16/12 1858","Lot 63","Closed","theft",-93.6367573,42.0239698
"12-010345","11/15/12 0546","11/15/12 0546","11/15/12 0546","Union Drive Community Center","Arrest","public intoxication",-93.6515007,42.0249565
"12-010346","11/15/12 0913",NA,NA,"Parks Library","Open","vandalism",-93.6488141,42.0281254
"12-010347","11/15/12 1218",NA,NA,"Palmer Building","Open","theft",NA,NA
"12-010350","11/15/12 1447",NA,NA,"Roberts Hall","Open","harassment",-93.6425636,42.0239302
"12-010351","11/15/12 1550",NA,NA,"Lot 21","Open","vandalism",-93.651571,42.0297193
"12-010352","11/15/12 1730","11/15/12 1730","11/15/12 1730","Union Drive Community Center","Arrest","theft",-93.6515007,42.0249565
"12-010353","11/15/12 1942","11/15/12 1942","11/15/12 1942","Memorial Union","Arrest","assault",-93.6459454,42.0236502
"12-010354","11/15/12 1959",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"12-010355","11/15/12 2106",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"12-010356","11/16/12 0033","11/16/12 0033","11/16/12 0033","Lincoln Way and Sheldon Avenue","Arrest","liquor law violation",-93.6542392,42.0227224
"12-010357","11/16/12 0113","11/16/12 0113","11/16/12 0113","2200 block of Knapp Street","Arrest","public intoxication",-93.6443742,42.0191422
"12-010357","11/16/12 0113","11/16/12 0113","11/16/12 0113","2200 block of Knapp Street","Arrest","false information",-93.6443742,42.0191422
"12-010358","11/16/12 0247","11/16/12 0247","11/16/12 0247","Hyland Avenue and West Street","Arrest","operating while intoxicated",-93.6556457,42.0253446
"12-010358","11/16/12 0247","11/16/12 0247","11/16/12 0247","Hyland Avenue and West Street","Arrest","weapon violation",-93.6556457,42.0253446
"12-010359","11/16/12 1638",NA,NA,"Agronomy Hall","Open","theft",-93.6423456,42.0283477
"12-010360","11/16/12 2238","11/16/12 2238","11/16/12 2238","Storm Street and Welch Avenue","Arrest","liquor law violation",-93.6500563,42.0161339
"12-010361","11/17/12 0022","11/17/12 0022","11/17/12 0022","Baker Street and Stanton Avenue","Arrest","operating while intoxicated",-93.6484826,42.0179299
"12-010361","11/17/12 0022","11/17/12 0022","11/17/12 0022","Baker Street and Stanton Avenue","Arrest","drug violation",-93.6484826,42.0179299
"12-010362","11/17/12 0157","11/17/12 0157","11/17/12 0157","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"12-010364","11/17/12 1210",NA,NA,"Lake Laverne","Open","vandalism",-93.6479874,42.0237049
"12-010365","11/17/12 1518",NA,NA,"Armory","Open","harassment",-93.6509474,42.029626
"12-010368","11/19/12 1028","11/19/12 1028","11/19/12 1028","Mortensen Road and State Avenue","Arrest","driving under suspension",-93.6589323,42.0118849
"12-010370","11/20/12 1008",NA,NA,"Agronomy Hall","Open","theft",-93.6423456,42.0283477
"12-010373","11/21/12 0136","11/21/12 0136","11/21/12 0136","100 block of Welch Avenue","Arrest","public intoxication",-93.6501392,42.02272
"12-010374","11/21/12 0206","11/21/12 0206","11/21/12 0206","6th Street and University Boulevard","Arrest","operating while intoxicated",-93.633501,42.027804
"12-010377","11/23/12 0218","11/23/12 0218","11/23/12 0218","Lincoln Way and Lynn Avenue","Arrest","drug violation",-93.6464086,42.0227244
"12-010378","11/23/12 1414","11/23/12 1414","11/23/12 1414","Lot 85E","Arrest","liquor law violation",-93.6344334,42.0157296
"12-010379","11/23/12 1427","11/23/12 1427","11/23/12 1427","Lot 85E","Arrest","liquor law violation",-93.6344334,42.0157296
"12-010380","11/23/12 1434","11/23/12 1434","11/23/12 1434","Lot 85E","Arrest","public intoxication",-93.6344334,42.0157296
"12-010380","11/23/12 1434","11/23/12 1434","11/23/12 1434","Lot 85E","Arrest","interference",-93.6344334,42.0157296
"12-010380","11/23/12 1434","11/23/12 1434","11/23/12 1434","Lot 85E","Arrest","liquor law violation",-93.6344334,42.0157296
"12-010382","11/23/12 1543","11/23/12 1543","11/23/12 1543","Lot G8","Arrest","public intoxication",-93.6286452,42.0096516
"12-010382","11/23/12 1543","11/23/12 1543","11/23/12 1543","Lot G8","Arrest","unlawful use of license",-93.6286452,42.0096516
"12-010381","11/23/12 1545","11/23/12 1545","11/23/12 1545","Jack Trice Stadium","Arrest","public intoxication",-93.635664,42.016144
"12-010383","11/23/12 1626","11/23/12 1626","11/23/12 1626","Lot S5","Arrest","liquor law violation",-93.633969,42.0126321
"12-010384","11/23/12 1642","11/23/12 1642","11/23/12 1642","Lot S6","Arrest","liquor law violation",-93.6333696,42.0132547
"12-010386","11/23/12 2223","11/23/12 2223","11/23/12 2223","Hyland Avenue and Pammel Drive","Arrest","public intoxication",-93.6556552,42.0296034
"12-010387","11/24/12 0127","11/24/12 0127","11/24/12 0127","100 block of Sheldon Avenue","Arrest","public intoxication",-93.65443,42.0217676
"12-010388","11/24/12 0208","11/24/12 0208","11/24/12 0208","Hunt Street and Welch Avenue","Arrest","public intoxication",-93.6501239,42.0202787
"12-010388","11/24/12 0208","11/24/12 0208","11/24/12 0208","Hunt Street and Welch Avenue","Arrest","interference",-93.6501239,42.0202787
"12-010389","11/24/12 0305","11/24/12 0305","11/24/12 0305","Hayward Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.6517059,42.0228461
"12-010390","11/24/12 1411",NA,NA,"Welch Hall","Open","theft",-93.6420811,42.0236532
"12-010391","11/25/12 0009","11/25/12 0009","11/25/12 0009","13th Street and Stange Road","Arrest","unlawful use of license",-93.620521,42.034189
"12-010391","11/25/12 0009","11/25/12 0009","11/25/12 0009","13th Street and Stange Road","Arrest","false information",-93.620521,42.034189
"12-010392","11/25/12 0216","11/25/12 0216","11/25/12 0216","200 block of Welch Avenue","Arrest","operating while intoxicated",-93.6501941,42.0214439
"12-010392","11/25/12 0216","11/25/12 0216","11/25/12 0216","200 block of Welch Avenue","Arrest","liquor law violation",-93.6501941,42.0214439
"12-010397","11/27/12 1349",NA,NA,"Lot 26","Open","harassment",-93.6479903,42.0298873
"12-010400","11/27/12 1913","11/27/12 1913","11/27/12 1913","Bissell Road and Osborn Drive","Arrest","driving while revoked",-93.6518898,42.0288877
"12-010401","11/27/12 1952",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010404","11/29/12 0157","11/29/12 0157","11/29/12 0157","Mortensen Parkway and University Boulevard","Arrest","operating while intoxicated",-93.6393859,42.0083324
"12-010406","11/29/12 1217",NA,NA,"Lot 63","Open","theft",-93.6367573,42.0239698
"12-010409","11/30/12 0058","11/30/12 0058","11/30/12 0058","Gateway Hills Park Drive and Mortensen Parkway","Arrest","operating while intoxicated",-93.649344,42.0118567
"12-010410","11/30/12 0201","11/30/12 0201","11/30/12 0201","Union Drive and Welch Road","Arrest","public intoxication",-93.649224,42.0239964
"12-010414","11/30/12 1655",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"12-010415","11/30/12 1848",NA,NA,"Design Building","Closed","theft",-93.6119066,42.0253648
"12-010416","11/30/12 2253","11/30/12 2253","11/30/12 2253","Birch Hall","Arrest","drug violation",-93.6417417,42.0237087
"12-010416","11/30/12 2253","11/30/12 2253","11/30/12 2253","Birch Hall","Arrest","liquor law violation",-93.6417417,42.0237087
"12-010417","12/01/12 0020","12/01/12 0020","12/01/12 0020","Knapp Street and Welch Avenue","Arrest","liquor law violation",-93.6500882,42.0191138
"12-010420","12/01/12 0156","12/01/12 0156","12/01/12 0156","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"12-010421","12/01/12 0230","12/01/12 0230","12/01/12 0230","Beach Avenue and Lincoln Way","Arrest","liquor law violation",-93.639494,42.022655
"12-010422","12/01/12 0301","12/01/12 0301","12/01/12 0301","Stanton Avenue and Storm Street","Arrest","operating while intoxicated",-93.6484915,42.0161265
"12-010422","12/01/12 0301","12/01/12 0301","12/01/12 0301","Stanton Avenue and Storm Street","Arrest","liquor law violation",-93.6484915,42.0161265
"12-010422","12/01/12 0301","12/01/12 0301","12/01/12 0301","Stanton Avenue and Storm Street","Arrest","unlawful use of license",-93.6484915,42.0161265
"12-010423","12/01/12 2040",NA,NA,"Maple-Willow-Larch","Closed","theft",-93.6382459,42.0237874
"12-010430","12/02/12 0124","12/02/12 0124","12/02/12 0124","100 block of Lynn Avenue","Arrest","public intoxication",-93.6464172,42.0226486
"12-010427","12/02/12 0142","12/02/12 0142","12/02/12 0142","Chamberlain Street and Welch Avenue","Arrest","liquor law violation",-93.6501941,42.0214439
"12-010432","12/02/12 0230","12/02/12 0230","12/02/12 0230","Frederiksen Court","Arrest","public intoxication",-93.6440878,42.0340306
"12-010434","12/02/12 0308","12/02/12 0308","12/02/12 0308","Buchanan Hall","Arrest","assault",-93.642449,42.022653
"12-010434","12/02/12 0308","12/02/12 0308","12/02/12 0308","Buchanan Hall","Arrest","obstruction",-93.642449,42.022653
"12-010435","12/02/12 0427","12/02/12 0427","12/02/12 0427","Horse Barn","Arrest","public intoxication",NA,NA
"12-010436","12/02/12 1050",NA,NA,"Lot 59E","Open","vandalism",-93.64992,42.0236716
"12-010437","12/02/12 1237",NA,NA,"Ames Intermodal Facility","Open","vandalism",-93.6523433,42.0210166
"12-010439","12/02/12 2224","12/02/12 2224","12/02/12 2224","Lincoln Way and South Walnut Avenue","Arrest","drug violation",NA,NA
"12-010440","12/02/12 2302","12/02/12 2302","12/02/12 2302","Martin Hall","Arrest","drug violation",-93.6529424,42.0238665
"12-010442","12/03/12 1556",NA,NA,"Buchanan Hall","Open","theft",-93.642449,42.022653
"12-010443","12/03/12 1600",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010445","12/04/12 0903",NA,NA,"Lot 63","Open","theft",-93.6367573,42.0239698
"12-010446","12/04/12 2213",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010447","12/04/12 2347","12/04/12 2347","12/04/12 2347","Friley Hall","Arrest","drug violation",-93.65045,42.0239234
"12-010448","12/05/12 1231","12/05/12 1231","12/05/12 1231","13th Street","Arrest","driving under suspension",-93.6329203,42.0345266
"12-010449","12/05/12 1445",NA,NA,"East Campus Parking Deck","Open","theft",-93.6523433,42.0210166
"12-010450","12/05/12 1619",NA,NA,"State Gym","Open","theft",-93.6536049,42.0250759
"12-010451","12/05/12 1955",NA,NA,"Armory","Open","harassment",-93.6509474,42.029626
"12-010453","12/06/12 0046","12/06/12 0046","12/06/12 0046","Lot 63","Arrest","liquor law violation",-93.6367573,42.0239698
"12-010452","12/06/12 0202","12/06/12 0202","12/06/12 0202","200 block of Chamberlain Place","Arrest","public intoxication",-93.6481878,42.0212295
"12-010456","12/06/12 1651",NA,NA,"Eaton Hall","Open","vandalism",-93.6528168,42.0245839
"12-010457","12/06/12 2011",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-10458","12/07/12 0159","12/07/12 0159","12/07/12 0159","Knapp Street and Welch Avenue","Arrest","operating while intoxicated",-93.6500882,42.0191138
"12-010459","12/07/12 0247","12/07/12 0247","12/07/12 0247","Mortensen Road and South Dakota Avenue","Arrest","operating while intoxicated",-93.6786567,42.0120839
"12-010460","12/07/12 1415",NA,NA,"Wallace Hall","Open","theft",-93.6499279,42.0142261
"12-010462","12/08/12 0030","12/08/12 0030","12/08/12 0030","Hayward Avenue and Hunt Street","Arrest","public intoxication",-93.6517575,42.0201314
"12-010464","12/08/12 0217","12/08/12 0217",NA,"Gray Avenue and Lincoln Way","Arrest","liquor law violation",-93.6420308,42.0226885
"12-010466","12/08/12 0230","12/08/12 0230","12/08/12 0230","Mortensen Road and State Avenue","Arrest","operating while intoxicated",-93.6589323,42.0118849
"12-010465","12/08/12 0240","12/08/12 0240","12/08/12 0240","Helser Hall","Arrest","drug violation",-93.6518379,42.02424
"12-010463","12/08/12 0247","12/08/12 0247","12/08/12 0247","Mortensen Road and Seagrave Boulevard","Arrest","operating while intoxicated",-93.6713608,42.0120265
"12-010467","12/08/12 0250","12/08/12 0250","12/08/12 0250","Wilson Hall","Arrest","drug violation",-93.651021,42.0139143
"12-010469","12/08/12 1301",NA,NA,"Lied Recreation Center","Open","theft",-93.6372142,42.0267276
"12-010472","12/09/12 0211",NA,"12/09/12 0211","Lincoln Way and State Avenue","Arrest","operating while intoxicated",-93.6591203,42.0227266
"12-040473","12/09/12 0534","12/09/12 0534","12/09/12 0534","Buchanan Hall","Arrest","assault",-93.642449,42.022653
"12-010474","12/09/12 1810","12/09/12 1810","12/09/12 1810","Martin Hall","Arrest","drug violation",-93.6529424,42.0238665
"12-010475","12/09/12 2208",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010478","12/10/12 1546",NA,NA,"Armory","Open","theft",-93.6509474,42.029626
"12-010480","12/10/12 2057","12/10/12 2057","12/10/12 2057","State Gym","Arrest","public intoxication",-93.6536049,42.0250759
"12-010481","12/11/12 1058",NA,NA,"Frederiksen Court","Open","harassment",-93.6440878,42.0340306
"12-010482","12/11/12 1140",NA,NA,"Veterinary Medicine","Open","harassment",-93.633833,42.006383
"12-010483","12/11/12 1326",NA,NA,"Armory","Open","theft",-93.6509474,42.029626
"12-010484","12/11/12 1610",NA,NA,"Lot 114","Open","vandalism",-93.642107,42.0361627
"12-010485","12/11/12 2341",NA,NA,"Parks Library","Open","theft",-93.6488141,42.0281254
"12-010488","12/13/12 1534",NA,NA,"Birch Hall","Open","theft",-93.6417417,42.0237087
"12-010489","12/13/12 1615",NA,NA,"Snedecor Hall","Open","harassment",-93.6497211,42.0285232
"12-010490","12/13/12 2237","12/13/12 2237","12/13/12 2237","Ash Avenue and Lincoln Way","Arrest","operating while intoxicated",-93.64441,42.0226961
"12-010491","12/14/12 0033","12/14/12 0033","12/14/12 0033","Hayward Avenue and Mortensen Parkway","Arrest","operating while intoxicated",-93.6516786,42.0118612
"12-010492","12/14/12 0107","12/14/12 0107","12/14/12 0107","Lake Laverne","Arrest","public intoxication",-93.6479874,42.0237049
"12-010497","12/14/12 1856","12/14/12 1856","12/14/12 1856","Oakwood Road and University Boulevard","Arrest","operating while intoxicated",NA,NA
"12-010499","12/14/12 2224","12/14/12 2224","12/14/12 2224","Birch Hall","Arrest","drug violation",-93.6417417,42.0237087
"12-010500","12/15/12 0040","12/15/12 0040","12/15/12 0040","Chamberlain Street and Stanton Avenue","Arrest","public intoxication",-93.6484903,42.0214258
"12-010504","12/15/12 1702",NA,NA,"Central Campus","Open","theft",-93.6464654,42.0266187
"12-010505","12/16/12 0105","12/16/12 0105","12/16/12 0105","Knapp Street and Welch Avenue","Arrest","public intoxication",-93.6500882,42.0191138
"12-010506","12/16/12 0316","12/16/12 0316","12/16/12 0316","Memorial Union","Arrest","vandalism",-93.6459454,42.0236502
"12-010512","12/22/12 0127","12/22/12 0127","12/22/12 0127","Beach Road and Lincoln Way","Arrest","liquor law violation",-93.6394928,42.0227678
"12-010513","12/22/12 0243","12/22/12 0243","12/22/12 0243","South 4th Street and University Boulevard","Arrest","operating while intoxicated",-93.63108,42.016262
